260 48.74516417 65.093813 74.88448121
261 49.83178976 66.12847 75.37450209
262 50.47956551 67.106973 75.25745612
263 51.20666009 68.063218 75.26945042
264 51.87190967 68.993716 75.22002238
265 52.5131443 69.892614 75.18715391
266 53.14175348 70.747193 75.18773286
267 53.80051246 71.512909 75.27127535
268 54.41805766 72.231827 75.31425172
269 54.98014412 72.988734 75.25764996
270 55.52111161 73.80103 75.13638037
271 56.04273105 74.74689 74.96147153
272 56.62042593 75.716225 74.85901383
273 57.13783028 76.58194 74.70625932
274 57.63950154 77.354802 74.59758407
275 58.2920356 78.036086 74.76135842
276 58.93071095 78.647018 74.9712612
277 59.48466283 79.21712 75.13036888
278 60.05615845 79.745949 75.36177542
279 60.59299563 80.207635 75.58992066
280 61.15156734 80.623125 75.87614575
281 61.65069491 81.002433 76.11691823
282 62.11011837 81.374225 76.32738391
283 62.59804622 81.747273 76.58310032
284 63.11807991 82.105354 76.87804344
285 63.4939184 82.456764 76.99088432
286 63.9011023 82.819783 77.14417642
287 64.37724489 83.207045 77.38308375
288 64.82541607 83.565895 77.59279616
289 65.22080146 83.905593 77.74856797
290 65.63766365 84.223906 77.9488047
291 66.01316539 84.524631 78.11280765
292 66.3938763 84.801376 78.29074154
293 66.82649401 85.088261 78.5335876
294 67.20471754 85.376694 78.71190579
295 67.5098833 85.665756 78.80462866
296 67.94376494 85.964244 79.04687088
297 68.40675664 86.236141 79.32086797
298 68.85859073 86.520236 79.58790412
299 69.32899226 86.807912 79.88440402
300 69.77562437 87.052539 80.16048737
301 70.17626407 87.302912 80.39607595
302 70.52728946 87.534286 80.58772388
303 70.79794681 87.739538 80.69524174
304 71.05542773 87.948045 80.80634314
305 71.43174259 88.145953 81.06600187
306 71.77128707 88.292925 81.29341043
307 72.03847707 88.447159 81.4566552
308 72.27964438 88.594948 81.60654059
309 72.5914778 88.703684 81.84319581
310 72.86229576 88.813198 82.04509416
311 73.06861459 88.918465 82.18732865
312 73.30246752 89.005315 82.3663994
313 73.56752707 89.081338 82.58852007
314 73.77205645 89.157231 82.749016
315 73.96225635 89.222408 82.89975041
316 74.19419466 89.290696 83.1039649
317 74.43738042 89.341328 83.3232126
318 74.65158684 89.3806 83.51525388
319 74.83663848 89.441936 83.68493546
320 74.99813866 89.478191 83.83251593
321 75.16818518 89.490619 83.9909857
322 75.32132993 89.517553 84.13749552
323 75.48520986 89.548944 84.29634479
324 75.60479059 89.572692 84.40542274
325 75.71451986 89.606733 84.51029154
326 75.86043655 89.620701 84.66310054
327 75.96903276 89.611194 84.7801044
328 76.05399382 89.602261 84.87655362
329 76.21234767 89.594974 85.05716295
330 76.3668185 89.598128 85.23171614
331 76.45018019 89.600138 85.32907038
332 76.5251741 89.599803 85.42285039
333 76.63059972 89.579661 85.55818624
334 76.72908696 89.542224 85.69243427
335 76.81589634 89.505798 85.81618729
336 76.88116089 89.473408 85.91674831
337 76.95773561 89.460072 86.0349005
338 77.02676004 89.435574 86.1471586
339 77.04879308 89.372661 86.20991725
340 77.05422565 89.32357 86.26274335
341 77.07622137 89.275776 86.33569788
342 77.10530419 89.218039 86.41273483
343 77.13357607 89.185522 86.49378948
344 77.14954481 89.142931 86.55835177
345 77.14789291 89.069097 86.59895596
346 77.17072367 89.035308 86.67426545
347 77.17737853 88.999363 86.73405281
348 77.13964834 88.930321 86.74045572
349 77.13096888 88.874417 86.78894047
350 77.17379015 88.818729 86.90579096
351 77.18153159 88.736938 86.98596889
352 77.1797144 88.648558 87.06348207
353 77.19731742 88.566127 87.17763129
354 77.17053461 88.469168 87.25811344
355 77.11730468 88.338925 87.32212343
356 77.06206087 88.17443 87.39908874
357 76.9690352 88.020224 87.45295831
358 76.86296509 87.862119 87.51547632
359 76.77484906 87.665333 87.61363955
360 76.59947194 87.418507 87.63661874
361 76.38554624 87.179479 87.64938558
362 76.19744841 86.904112 87.72337936
363 75.97303377 86.578687 87.78663934
364 75.69584003 86.226034 87.82601409
365 75.43088364 85.8281 87.915972
366 75.10153105 85.408984 87.96865753
367 74.71148332 84.956193 87.9934959
368 74.31742098 84.44758 88.06339632
369 73.858613 83.888217 88.10984953
370 73.33128907 83.256645 88.13087437
371 72.78160145 82.583365 88.18624868
372 72.15928852 81.864942 88.22855367
373 71.43884421 81.068321 88.22852515
374 70.67327805 80.159751 88.25934459
375 69.80629393 79.176686 88.26397734
376 68.81508568 78.107352 88.25950993
377 67.72667143 76.928859 88.26493151
378 66.50779098 75.471613 88.2455699
379 65.16765553 73.967814 88.22990304
380 63.75340857 72.353134 88.28390297
381 62.216697 70.586707 88.32572208
382 60.55287587 68.701763 88.37988367
383 58.77795014 66.605135 88.47470961
384 56.85304202 64.342593 88.56118412
385 54.74257556 61.957068 88.58308424
386 52.50650175 59.393972 88.596028
387 50.15083512 56.704706 88.59951839
388 47.66654793 53.92368 88.57280153
389 45.09384469 51.025393 88.55159869
390 42.46887932 48.020021 88.56598697
391 39.78926748 44.948014 88.59553299
392 37.06938417 41.854588 88.62355396
393 34.33831775 38.72052 88.65484637
394 31.61249504 35.607474 88.65642136
395 28.92814319 32.538245 88.65778257
396 26.31621419 29.56436 88.65483137
397 23.80338107 26.713509 88.65433338
398 21.40956339 23.992952 88.64871012
399 19.15489862 21.438328 88.65862662
400 17.04363367 19.048547 88.66384225
401 15.08440378 16.833653 88.66700615
402 13.27887242 14.803098 88.67146313
403 11.63148082 12.938535 88.67269832
404 10.14073234 11.253907 88.65732698
405 8.802387429 9.757346 88.64026615
406 7.61848408 8.434554 88.66435563
